CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
11002,11002J820,1376,01Mar1981,31Dec9999,46.37420261,IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),Antwerpen,Anvers,IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),J820
11002,11002J83-,1287,01Mar1981,31Dec9999,9.720442799,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),Antwerpen,Anvers,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),J83-
11002,11002J84-,446,01Mar1981,31Dec9999,24.11644824,WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),Antwerpen,Anvers,WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),J84-
11002,11002J85-,3246,01Mar1981,31Dec9999,31.30033758,'T EILANDJE,'T EILANDJE,Antwerpen,Anvers,'T EILANDJE,'T EILANDJE,J85-
11002,11002J873,78,01Mar1981,31Dec9999,105.7820174,HOUTDOK,HOUTDOK,Antwerpen,Anvers,HOUTDOK,HOUTDOK,J873
11002,11002J8AN,2899,01Jan2019,31Dec9999,56.06306237,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,Antwerpen,Anvers,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,J8AN
11002,11002K171,48,01Mar1981,31Dec9999,604.007504,ALBERTDOK,ALBERTDOK,Antwerpen,Anvers,ALBERTDOK,ALBERTDOK,K171
11002,11002K172,0,01Mar1981,31Dec9999,896.9539516,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,Antwerpen,Anvers,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,K172
11002,11002K173,2,01Mar1981,31Dec9999,909.9161858,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,Antwerpen,Anvers,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,K173
11002,11002K175,0,01Mar1981,31Dec9999,835.7152346,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,Antwerpen,Anvers,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,K175
11002,11002K1NP,0,01Jan2019,31Dec9999,244.6237752,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,Antwerpen,Anvers,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,K1NP
11002,11002K1WN,1,01Jan2019,31Dec9999,789.1156582,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,Antwerpen,Anvers,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,K1WN
11002,11002K214,39,01Mar1981,31Dec9999,13.02836736,LILLO - FORT,LILLO - FORT,Antwerpen,Anvers,LILLO - FORT,LILLO - FORT,K214
11002,11002K271,0,01Mar1981,31Dec9999,1225.944004,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,K271
11002,11002K272,0,01Mar1981,31Dec9999,157.5397232,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,K272
11002,11002K2MN,0,01Oct2001,31Dec9999,72.71155742,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,K2MN
11002,11002L000,2102,01Mar1981,31Dec9999,134.2175288,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),Antwerpen,Anvers,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),L000
11002,11002L011,1368,01Mar1981,31Dec9999,69.00929434,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),Antwerpen,Anvers,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),L011
11002,11002L022,164,01Mar1981,31Dec9999,54.99637706,GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),Antwerpen,Anvers,GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),L022
11002,11002L070,0,01Mar1981,31Dec9999,960.439577,HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),Antwerpen,Anvers,HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),L070
11002,11002L090,205,01Mar1981,31Dec9999,510.9373758,NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),Antwerpen,Anvers,NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),L090
11002,11002L100,2923,01Mar1981,31Dec9999,208.2061783,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),Antwerpen,Anvers,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),L100
11002,11002L111,1039,01Mar1981,31Dec9999,106.4779357,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),Antwerpen,Anvers,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),L111
11002,11002L122,2086,01Mar1981,31Dec9999,147.2006149,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),Antwerpen,Anvers,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),L122
11002,11002L17-,0,01Mar1981,31Dec9999,398.5481655,HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),Antwerpen,Anvers,HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),L17-
11002,11002L18-,72,01Mar1981,31Dec9999,164.3074546,KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),Antwerpen,Anvers,KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),L18-
11002,11002M0MA,0,01Oct2001,31Dec9999,22.94547757,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,Antwerpen,Anvers,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,M0MA
11002,11002M0QA,0,01Jan2021,31Dec9999,705.0736785,SCHELDE-ZUID,SCHELDE-ZUID,Antwerpen,Anvers,,,M0QA
11002,11002M0RA,0,01Jan2021,31Dec9999,913.5101511,SCHELDE-NOORD,SCHELDE-NOORD,Antwerpen,Anvers,,,M0RA
11002,11002P00-,1539,01Jan1983,31Dec9999,25.54052882,EKEREN-CENTRUM,EKEREN-CENTRUM,Antwerpen,Anvers,EKEREN-CENTRUM,EKEREN-CENTRUM,P00-
11002,11002P01-,2318,01Jan1983,31Dec9999,31.1511739,EKEREN-DORP,EKEREN-DORP,Antwerpen,Anvers,EKEREN-DORP,EKEREN-DORP,P01-
11002,11002P02-,1511,01Jan1983,31Dec9999,30.41391218,SCHOONBROEK,SCHOONBROEK,Antwerpen,Anvers,SCHOONBROEK,SCHOONBROEK,P02-
11002,11002P03-,2814,01Jan1983,31Dec9999,48.74599177,DE GEESTEN,DE GEESTEN,Antwerpen,Anvers,DE GEESTEN,DE GEESTEN,P03-
11002,11002P04-,2447,01Jan1983,31Dec9999,48.54887571,HET ZAND,HET ZAND,Antwerpen,Anvers,HET ZAND,HET ZAND,P04-
11002,11002P05-,772,01Jan1983,31Dec9999,22.51049672,LEERHOEKSLAAN,LEERHOEKSLAAN,Antwerpen,Anvers,LEERHOEKSLAAN,LEERHOEKSLAAN,P05-
11002,11002P09-,0,01Jan1983,31Dec9999,13.83572579,VELTWIJCK,VELTWIJCK,Antwerpen,Anvers,VELTWIJCK,VELTWIJCK,P09-
11002,11002P100,2339,01Jan1983,31Dec9999,48.94699994,MARIABURG,MARIABURG,Antwerpen,Anvers,MARIABURG,MARIABURG,P100
11002,11002P111,1563,01Jan1983,31Dec9999,51.91481452,DE BIST,DE BIST,Antwerpen,Anvers,DE BIST,DE BIST,P111
11002,11002P12-,975,01Jan1983,31Dec9999,25.544389,DE NOTESCHELP,DE NOTESCHELP,Antwerpen,Anvers,DE NOTESCHELP,DE NOTESCHELP,P12-
11002,11002P192,0,01Jan1983,31Dec9999,17.02147231,HOGE BIST,HOGE BIST,Antwerpen,Anvers,HOGE BIST,HOGE BIST,P192
11002,11002P20-,1312,01Jan1983,31Dec9999,28.37453716,HOEKAKKER,HOEKAKKER,Antwerpen,Anvers,HOEKAKKER,HOEKAKKER,P20-
11002,11002P22-,1007,01Jan1983,31Dec9999,42.40701396,PRINSHOEVELAND,PRINSHOEVELAND,Antwerpen,Anvers,PRINSHOEVELAND,PRINSHOEVELAND,P22-
11002,11002P23-,2069,01Jan1983,31Dec9999,33.85900241,LAGE BIST,LAGE BIST,Antwerpen,Anvers,LAGE BIST,LAGE BIST,P23-
11002,11002P242,249,01Jan1983,31Dec9999,18.95695142,KLAVERVELDEN,KLAVERVELDEN,Antwerpen,Anvers,KLAVERVELDEN,KLAVERVELDEN,P242
11002,11002P2AN,0,01Jan2019,31Dec9999,89.90321098,EK-LAAR,EK-LAAR,Antwerpen,Anvers,EK-LAAR,EK-LAAR,P2AN
11002,11002P2AP,1272,01Jan2019,31Dec9999,72.9261526,EK-LUCASWIJK,EK-LUCASWIJK,Antwerpen,Anvers,EK-LUCASWIJK,EK-LUCASWIJK,P2AP
11002,11002P392,1,01Jan1983,31Dec9999,41.27262184,VLOEIENDE,VLOEIENDE,Antwerpen,Anvers,VLOEIENDE,VLOEIENDE,P392
11002,11002P500,1264,01Jan1983,31Dec9999,54.08061408,LEUGENBERG,LEUGENBERG,Antwerpen,Anvers,LEUGENBERG,LEUGENBERG,P500
11002,11002P589,146,01Jan1983,31Dec9999,92.21111149,DE HOEKX,DE HOEKX,Antwerpen,Anvers,DE HOEKX,DE HOEKX,P589
11002,11002P590,120,01Jan1983,31Dec9999,68.3388061,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,Antwerpen,Anvers,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,P590
11002,11002P6AK,182,01Jan2019,31Dec9999,8.048194912,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,Antwerpen,Anvers,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,P6AK
11002,11002P6BK,828,01Jan2019,31Dec9999,20.02948547,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,Antwerpen,Anvers,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,P6BK
11002,11002P6CK,814,01Jan2019,31Dec9999,11.57798219,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,Antwerpen,Anvers,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,P6CK
11002,11002P6DK,1471,01Jan2019,31Dec9999,22.25156478,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,Antwerpen,Anvers,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,P6DK
11002,11002P6EK,1796,01Jan2019,31Dec9999,52.37630602,EK-DONKSE BEEK,EK-DONKSE BEEK,Antwerpen,Anvers,EK-DONKSE BEEK,EK-DONKSE BEEK,P6EK
11002,11002P6FK,0,01Jan2019,31Dec9999,107.3612662,EK-EKERSE POLDER,EK-EKERSE POLDER,Antwerpen,Anvers,EK-EKERSE POLDER,EK-EKERSE POLDER,P6FK
11002,11002P6PK,0,01Jan2019,31Dec9999,219.6933898,EK-EKERSE PUTTEN,EK-EKERSE PUTTEN,Antwerpen,Anvers,,,P6PK
11002,11002Q001,4105,01Jan1983,31Dec9999,28.01969358,OUD MERKSEM,OUD MERKSEM,Antwerpen,Anvers,OUD MERKSEM,OUD MERKSEM,Q001
11002,11002Q012,3801,01Jan1983,31Dec9999,32.04809008,MERKSEM-CENTRUM,MERKSEM-CENTRUM,Antwerpen,Anvers,MERKSEM-CENTRUM,MERKSEM-CENTRUM,Q012
11002,11002Q021,934,01Jan1983,31Dec9999,12.13551538,LAATLOS,LAATLOS,Antwerpen,Anvers,LAATLOS,LAATLOS,Q021
11002,11002Q03-,3499,01Jan1983,31Dec9999,43.02931234,GAGELVELDEN,GAGELVELDEN,Antwerpen,Anvers,GAGELVELDEN,GAGELVELDEN,Q03-
11002,11002Q04-,2699,01Jan1983,31Dec9999,24.32258862,KLUIZEVELDEN,KLUIZEVELDEN,Antwerpen,Anvers,KLUIZEVELDEN,KLUIZEVELDEN,Q04-
11002,11002Q052,954,01Jan1983,31Dec9999,7.45554734,EIGEN HEERD,EIGEN HEERD,Antwerpen,Anvers,EIGEN HEERD,EIGEN HEERD,Q052
11002,11002Q072,126,01Jan1983,31Dec9999,30.39590185,DUIVELSHOEK,DUIVELSHOEK,Antwerpen,Anvers,DUIVELSHOEK,DUIVELSHOEK,Q072
11002,11002Q091,33,01Jan1983,31Dec9999,16.6795399,PARK,PARK,Antwerpen,Anvers,PARK,PARK,Q091
11002,11002Q10-,3308,01Jan1983,31Dec9999,33.29043193,OUDE BAREEL,OUDE BAREEL,Antwerpen,Anvers,OUDE BAREEL,OUDE BAREEL,Q10-
11002,11002Q11-,1484,01Jan1983,31Dec9999,31.97632763,MERKSEMHEIDE,MERKSEMHEIDE,Antwerpen,Anvers,MERKSEMHEIDE,MERKSEMHEIDE,Q11-
11002,11002Q12-,4515,01Jan1983,31Dec9999,43.23091461,KROONWIJK,KROONWIJK,Antwerpen,Anvers,KROONWIJK,KROONWIJK,Q12-
11002,11002Q13-,3089,01Jan1983,31Dec9999,33.90793134,MELGESDREEF,MELGESDREEF,Antwerpen,Anvers,MELGESDREEF,MELGESDREEF,Q13-
11002,11002Q14-,3117,01Jan1983,31Dec9999,45.35406907,TUINWIJK,TUINWIJK,Antwerpen,Anvers,TUINWIJK,TUINWIJK,Q14-
11002,11002Q17-,109,01Jan1983,31Dec9999,60.62735399,MERKSEM-DOKKEN,MERKSEM-DOKKEN,Antwerpen,Anvers,MERKSEM-DOKKEN,MERKSEM-DOKKEN,Q17-
11002,11002Q201,6521,01Jan1983,31Dec9999,53.55508156,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,Antwerpen,Anvers,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,Q201
11002,11002Q212,2953,01Jan1983,31Dec9999,23.89826322,LAARSE BAAN-WEST,LAARSE BAAN-WEST,Antwerpen,Anvers,LAARSE BAAN-WEST,LAARSE BAAN-WEST,Q212
11002,11002Q222,506,01Jan1983,31Dec9999,6.938175596,RIETSCHOORVELDEN,RIETSCHOORVELDEN,Antwerpen,Anvers,RIETSCHOORVELDEN,RIETSCHOORVELDEN,Q222
11002,11002Q233,1499,01Jan1983,31Dec9999,15.53933606,LAARSE BAAN-OOST,LAARSE BAAN-OOST,Antwerpen,Anvers,LAARSE BAAN-OOST,LAARSE BAAN-OOST,Q233
11002,11002Q241,25,01Jan1983,31Dec9999,4.131505287,KRUISBAANVELDEN,KRUISBAANVELDEN,Antwerpen,Anvers,KRUISBAANVELDEN,KRUISBAANVELDEN,Q241
11002,11002Q242,877,01Jan1983,31Dec9999,16.42569265,KRUISBAANVELDEN,KRUISBAANVELDEN,Antwerpen,Anvers,KRUISBAANVELDEN,KRUISBAANVELDEN,Q242
11002,11002Q2AA,1455,01Oct2001,31Dec9999,28.15375262,'T LAAR,'T LAAR,Antwerpen,Anvers,'T LAAR,'T LAAR,Q2AA
11002,11002Q2PP,9,01Jan2019,31Dec9999,113.4353581,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,Antwerpen,Anvers,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,Q2PP
11002,11002Q30-,246,01Jan1983,31Dec9999,28.33918792,KLEINE BAREEL,KLEINE BAREEL,Antwerpen,Anvers,KLEINE BAREEL,KLEINE BAREEL,Q30-
11002,11002Q39-,0,01Jan1983,31Dec9999,89.40884721,'T FORT,'T FORT,Antwerpen,Anvers,'T FORT,'T FORT,Q39-
11002,11002Q49-,2,01Jan1983,31Dec9999,19.58551635,SPORTPALEIS,SPORTPALEIS,Antwerpen,Anvers,SPORTPALEIS,SPORTPALEIS,Q49-
11002,11002R00-,850,01Jan1983,31Dec9999,11.71496021,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,Antwerpen,Anvers,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,R00-
11002,11002R01-,2803,01Jan1983,31Dec9999,17.95598377,PLANKENBERG,PLANKENBERG,Antwerpen,Anvers,PLANKENBERG,PLANKENBERG,R01-
11002,11002R02-,1321,01Jan1983,31Dec9999,24.62419554,DEURNE-HET DORP,DEURNE-HET DORP,Antwerpen,Anvers,DEURNE-HET DORP,DEURNE-HET DORP,R02-
11002,11002R03-,4215,01Jan1983,31Dec9999,28.00269086,GALLIFORT,GALLIFORT,Antwerpen,Anvers,GALLIFORT,GALLIFORT,R03-
11002,11002R04-,1773,01Jan1983,31Dec9999,13.27953707,KREGLINGER,KREGLINGER,Antwerpen,Anvers,KREGLINGER,KREGLINGER,R04-
11002,11002R05-,2693,01Jan1983,31Dec9999,22.66392607,TER RIVIEREN,TER RIVIEREN,Antwerpen,Anvers,TER RIVIEREN,TER RIVIEREN,R05-
11002,11002R099,28,01Jan1983,31Dec9999,125.6488522,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,Antwerpen,Anvers,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,R099
11002,11002R101,6218,01Jan1983,31Dec9999,39.03123977,KRONENBURG,KRONENBURG,Antwerpen,Anvers,KRONENBURG,KRONENBURG,R101
11002,11002R110,5334,01Jan1983,31Dec9999,46.79790303,BISSCHOPPENHOF,BISSCHOPPENHOF,Antwerpen,Anvers,BISSCHOPPENHOF,BISSCHOPPENHOF,R110
11002,11002R12-,4031,01Jan1983,31Dec9999,24.90385616,CONFORTA,CONFORTA,Antwerpen,Anvers,CONFORTA,CONFORTA,R12-
11002,11002R13-,6356,01Jan1983,31Dec9999,53.55470001,TEN EEKHOVE,TEN EEKHOVE,Antwerpen,Anvers,TEN EEKHOVE,TEN EEKHOVE,R13-
11002,11002R172,51,01Jan1983,31Dec9999,17.54001418,KANAAL,KANAAL,Antwerpen,Anvers,KANAAL,KANAAL,R172
11002,11002R180,1253,01Jan1983,31Dec9999,64.17013675,BREM,BREM,Antwerpen,Anvers,BREM,BREM,R180
11002,11002R19-,1019,01Jan1983,31Dec9999,70.25342456,KRUININGE,KRUININGE,Antwerpen,Anvers,KRUININGE,KRUININGE,R19-
11002,11002R20-,4376,01Jan1983,31Dec9999,34.44391209,VENNEBORG,VENNEBORG,Antwerpen,Anvers,VENNEBORG,VENNEBORG,R20-
11002,11002R21-,3449,01Jan1983,31Dec9999,30.3605755,MORTELHOEK,MORTELHOEK,Antwerpen,Anvers,MORTELHOEK,MORTELHOEK,R21-
11002,11002R22-,1595,01Jan1983,31Dec9999,12.96171293,ERTBRUGGE,ERTBRUGGE,Antwerpen,Anvers,ERTBRUGGE,ERTBRUGGE,R22-
11002,11002R23-,3470,01Jan1983,31Dec9999,48.72862548,ZWARTE AREND,ZWARTE AREND,Antwerpen,Anvers,ZWARTE AREND,ZWARTE AREND,R23-
11002,11002R24-,3027,01Jan1983,31Dec9999,24.90667167,SCHOTENSTEENWEG,SCHOTENSTEENWEG,Antwerpen,Anvers,SCHOTENSTEENWEG,SCHOTENSTEENWEG,R24-
11002,11002R28-,105,01Jan1983,31Dec9999,61.50100996,RUGGEVELD,RUGGEVELD,Antwerpen,Anvers,RUGGEVELD,RUGGEVELD,R28-
11002,11002R29-,0,01Jan1983,31Dec9999,35.16706444,ERTBRUGGE VELD,ERTBRUGGE VELD,Antwerpen,Anvers,ERTBRUGGE VELD,ERTBRUGGE VELD,R29-
11002,11002R30-,1472,01Jan1983,31Dec9999,14.86499153,'T MESTPUTTEKE,'T MESTPUTTEKE,Antwerpen,Anvers,'T MESTPUTTEKE,'T MESTPUTTEKE,R30-
11002,11002R31-,4242,01Jan1983,31Dec9999,49.29689734,DRIEKONINGEN,DRIEKONINGEN,Antwerpen,Anvers,DRIEKONINGEN,DRIEKONINGEN,R31-
11002,11002R32-,1765,01Jan1983,31Dec9999,19.13385982,ARENA,ARENA,Antwerpen,Anvers,ARENA,ARENA,R32-
11002,11002R33-,2981,01Jan1983,31Dec9999,26.18589359,KRIEKENHOF,KRIEKENHOF,Antwerpen,Anvers,KRIEKENHOF,KRIEKENHOF,R33-
11002,11002R34-,1577,01Jan1983,31Dec9999,9.605982831,MUGGENBERG,MUGGENBERG,Antwerpen,Anvers,MUGGENBERG,MUGGENBERG,R34-
11002,11002R35-,2918,01Jan1983,31Dec9999,22.01756629,MORKHOVEN,MORKHOVEN,Antwerpen,Anvers,MORKHOVEN,MORKHOVEN,R35-
11002,11002R39-,23,01Jan1983,31Dec9999,22.92127995,BOTERLAARHOF,BOTERLAARHOF,Antwerpen,Anvers,BOTERLAARHOF,BOTERLAARHOF,R39-
11002,11002R401,3213,01Jan1983,31Dec9999,34.49937729,BOEKENBERG,BOEKENBERG,Antwerpen,Anvers,BOEKENBERG,BOEKENBERG,R401
11002,11002R41-,2421,01Jan1983,31Dec9999,50.42032543,DRAKENHOF,DRAKENHOF,Antwerpen,Anvers,DRAKENHOF,DRAKENHOF,R41-
11002,11002R42-,1334,01Jan1983,31Dec9999,15.57562962,BOEKENBERGLEI,BOEKENBERGLEI,Antwerpen,Anvers,BOEKENBERGLEI,BOEKENBERGLEI,R42-
11002,11002R43-,3133,01Jan1983,31Dec9999,43.04636983,EKSTERLAAR,EKSTERLAAR,Antwerpen,Anvers,EKSTERLAAR,EKSTERLAAR,R43-
11002,11002R44-,2918,01Jan1983,31Dec9999,55.88173657,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,Antwerpen,Anvers,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,R44-
11002,11002R47-,120,01Jan1983,31Dec9999,120.6504127,VLIEGVELD,VLIEGVELD,Antwerpen,Anvers,VLIEGVELD,VLIEGVELD,R47-
11002,11002R482,0,01Jan1983,31Dec9999,10.37281192,BOEKENBERGPARK,BOEKENBERGPARK,Antwerpen,Anvers,BOEKENBERGPARK,BOEKENBERGPARK,R482
11002,11002S00-,4544,01Jan1983,31Dec9999,22.3643651,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,Antwerpen,Anvers,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,S00-
11002,11002S01-,3963,01Jan1983,31Dec9999,20.48061344,FONTEINSTRAAT,FONTEINSTRAAT,Antwerpen,Anvers,FONTEINSTRAAT,FONTEINSTRAAT,S01-
11002,11002S02-,3508,01Jan1983,31Dec9999,21.253962,DEN BLEEKHOF,DEN BLEEKHOF,Antwerpen,Anvers,DEN BLEEKHOF,DEN BLEEKHOF,S02-
11002,11002S03-,2558,01Jan1983,31Dec9999,11.70539209,KROONSTRAAT-WEST,KROONSTRAAT-WEST,Antwerpen,Anvers,KROONSTRAAT-WEST,KROONSTRAAT-WEST,S03-
11002,11002S04-,3771,01Jan1983,31Dec9999,18.97641191,HET LAAR,HET LAAR,Antwerpen,Anvers,HET LAAR,HET LAAR,S04-
11002,11002S05-,2436,01Jan1983,31Dec9999,13.01520446,KATTENBERG,KATTENBERG,Antwerpen,Anvers,KATTENBERG,KATTENBERG,S05-
11002,11002S10-,1787,01Jan1983,31Dec9999,12.63768384,STENENBRUG-ZUID,STENENBRUG-ZUID,Antwerpen,Anvers,STENENBRUG-ZUID,STENENBRUG-ZUID,S10-
11002,11002S11-,3273,01Jan1983,31Dec9999,27.86343284,COLLEGE,COLLEGE,Antwerpen,Anvers,COLLEGE,COLLEGE,S11-
11002,11002S12-,2733,01Jan1983,31Dec9999,22.68840722,VAN DE PERRELEI,VAN DE PERRELEI,Antwerpen,Anvers,VAN DE PERRELEI,VAN DE PERRELEI,S12-
11002,11002S13-,1126,01Jan1983,31Dec9999,8.848089742,BOELAERPARK-NOORD,BOELAERPARK-NOORD,Antwerpen,Anvers,BOELAERPARK-NOORD,BOELAERPARK-NOORD,S13-
11002,11002S19-,0,01Jan1983,31Dec9999,17.38773931,TE BOELAERPARK,TE BOELAERPARK,Antwerpen,Anvers,TE BOELAERPARK,TE BOELAERPARK,S19-
11002,11002S20-,863,01Jan1983,31Dec9999,4.905294566,FOORPLEIN,FOORPLEIN,Antwerpen,Anvers,FOORPLEIN,FOORPLEIN,S20-
11002,11002S28-,0,01Jan1983,31Dec9999,7.902759295,DEURNE - HUISKENS,DEURNE - HUISKENS,Antwerpen,Anvers,DEURNE - HUISKENS,DEURNE - HUISKENS,S28-
11002,11002S2MJ,687,01Oct2001,31Dec9999,88.03281616,E3 - E39,E3 - E39,Antwerpen,Anvers,E3 - E39,E3 - E39,S2MJ
11002,11002S30-,3872,01Jan1983,31Dec9999,18.04666152,DE PEPERBUS,DE PEPERBUS,Antwerpen,Anvers,DE PEPERBUS,DE PEPERBUS,S30-
11002,11002S31-,4347,01Jan1983,31Dec9999,17.99295853,ST.-ANNA,ST.-ANNA,Antwerpen,Anvers,ST.-ANNA,ST.-ANNA,S31-
11002,11002S41-,2267,01Jan1983,31Dec9999,19.70080547,LABORATORIUM,LABORATORIUM,Antwerpen,Anvers,LABORATORIUM,LABORATORIUM,S41-
11002,11002S42-,2978,01Jan1983,31Dec9999,22.71685351,GITSCHOTEL,GITSCHOTEL,Antwerpen,Anvers,GITSCHOTEL,GITSCHOTEL,S42-
11002,11002S43-,1644,01Jan1983,31Dec9999,13.45444077,CRUYSLEI,CRUYSLEI,Antwerpen,Anvers,CRUYSLEI,CRUYSLEI,S43-
11002,11002T00-,3449,01Jan1983,31Dec9999,21.06209977,OP TEN BERGH,OP TEN BERGH,Antwerpen,Anvers,OP TEN BERGH,OP TEN BERGH,T00-
11002,11002T01-,2459,01Jan1983,31Dec9999,14.32847621,POSTHOF,POSTHOF,Antwerpen,Anvers,POSTHOF,POSTHOF,T01-
